row_label_raw,row_label_full,col_0,31/12/2018 > Giá trịVND,31/12/2018 > Dự phòngVND,01/01/2018 > Giá trịVND,01/01/2018 > Dự phòngVND,numeric__31/12/2018 > Giá trịVND,numeric__31/12/2018 > Dự phòngVND,numeric__01/01/2018 > Giá trịVND,numeric__01/01/2018 > Dự phòngVND
Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn,,,,
- Công ty TNHH MTV Phát triển Khu Công nghệ Cao Hoà Lạc,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Công ty TNHH MTV Phát triển Khu Công nghệ Cao Hoà Lạc,- Công ty TNHH MTV Phát triển Khu Công nghệ Cao Hoà Lạc,-,-,6.531.468.410,-,,,6531468410.0,
- Công ty Máy và Thiết bị Công nghiệp (MIE),Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Công ty Máy và Thiết bị Công nghiệp (MIE),- Công ty Máy và Thiết bị Công nghiệp (MIE),24.222.309.650,-,13.330.602.069,-,24222309650.0,,13330602069.0,
- Dongfang Electric InternationalCorporation,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Dongfang Electric InternationalCorporation,- Dongfang Electric InternationalCorporation,53.461.137.239,-,11.160.504.591,-,53461137239.0,,11160504591.0,
- Công ty Cổ phần Sông Đà 4,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Sông Đà 4,- Công ty Cổ phần Sông Đà 4,17.674.242.008,-,33.287.181.012,-,17674242008.0,,33287181012.0,
- Công ty Cổ phần Gia Lộc Phát,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Gia Lộc Phát,- Công ty Cổ phần Gia Lộc Phát,10.701.432.000,-,-,-,10701432000.0,,,
- Công ty Cổ phần ứng dụng và Phát triển Công nghệ Thông tin (AIT),Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần ứng dụng và Phát triển Công nghệ Thông tin (AIT),- Công ty Cổ phần ứng dụng và Phát triển Công nghệ Thông tin (AIT),18.167.388.185,-,-,-,18167388185.0,,,
- Tổng Công ty Máy và Thiết bị Công nghiệp - CTCP,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Tổng Công ty Máy và Thiết bị Công nghiệp - CTCP,- Tổng Công ty Máy và Thiết bị Công nghiệp - CTCP,-,-,19.795.464.343,-,,,19795464343.0,
- Các khoản trả trước cho người bán khác,Trả trước cho người bán chỉ tiết theo nhà cung cấp có số dư lớn > - Các khoản trả trước cho người bán khác,- Các khoản trả trước cho người bán khác,275.404.192.663,-,192.497.297.332,-,275404192663.0,,192497297332.0,
,,,399.630.701.745,-,276.602.517.757,-,399630701745.0,,276602517757.0,
