row_label_raw,row_label_full,col_0,Năm 2018,Năm 2017,numeric__Năm 2018,numeric__Năm 2017
,,,VND,VND,,
Doanh thu hoạt động xây lắp,Doanh thu hoạt động xây lắp,Doanh thu hoạt động xây lắp,1.730.664.054.934,1.700.440.306.186,1730664054934.0,1700440306186.0
Doanh thu hoạt động sản xuất công nghiệp,Doanh thu hoạt động sản xuất công nghiệp,Doanh thu hoạt động sản xuất công nghiệp,498.868.808.529,375.625.465.285,498868808529.0,375625465285.0
Doanh thu kinh doanh bất động sản đầu tư,Doanh thu kinh doanh bất động sản đầu tư,Doanh thu kinh doanh bất động sản đầu tư,14.124.213.215,11.910.644.498,14124213215.0,11910644498.0
Doanh thu chuyển nhượng bất động sản,Doanh thu chuyển nhượng bất động sản,Doanh thu chuyển nhượng bất động sản,954.485.096.946,3.465.775.328,954485096946.0,3465775328.0
Doanh thu mua bán điện,Doanh thu mua bán điện,Doanh thu mua bán điện,559.423.054.774,279.396.332.318,559423054774.0,279396332318.0
"Doanh thu bán hàng hóa, vật tư","Doanh thu bán hàng hóa, vật tư","Doanh thu bán hàng hóa, vật tư",1.254.390.183.750,722.571.770.335,1254390183750.0,722571770335.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,72.466.424.757,67.145.721.545,72466424757.0,67145721545.0
,,,5.084.421.836.905,3.160.556.015.495,5084421836905.0,3160556015495.0
Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 42),Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 42),Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 42),65.466.955.200,9.211.217.600,65466955200.0,9211217600.0
