row_label_raw,row_label_full,col_0,col_1,31/12/2018,31/12/2018_1,01/01/2018,01/01/2018_1,numeric__col_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__01/01/2018,numeric__01/01/2018_1
,,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,,
-,-,-,Hàng mua đang đi đường,7.473.091.584,-,9.173.957.631,-,,7473091584.0,,9173957631.0,
-,-,-,"Nguyên liệu, vật liệu",140.455.430.831,-,110.807.433.756,-,,140455430831.0,,110807433756.0,
-,-,-,"Công cụ, dụng cụ",710.959.991,-,1.270.131.627,-,,710959991.0,,1270131627.0,
-,-,-,Chi phí sản xuất kinh doanh dở dang (*),478.959.525.897,-,959.624.630.589,-,,478959525897.0,,959624630589.0,
-,-,-,Thành phẩm (**),131.451.516.338,-,1.719.061.719,-,,131451516338.0,,1719061719.0,
-,-,-,Hàng hoá,424.845.926,-,2.895.691.890,-,,424845926.0,,2895691890.0,
,,,,759.475.370.567,-,1.085.490.907.212,-,,759475370567.0,,1085490907212.0,
