row_label_raw,row_label_full,col_0,Năm 2018,Năm 2017,numeric__Năm 2018,numeric__Năm 2017
,,,VND,VND,,
Giá vốn hoạt động xây lắp,Giá vốn hoạt động xây lắp,Giá vốn hoạt động xây lắp,1.559.030.989.531,1.467.694.615.123,1559030989531.0,1467694615123.0
Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,467.239.814.459,340.772.826.797,467239814459.0,340772826797.0
Chi phí kinh doanh bất động sản đầu tư,Chi phí kinh doanh bất động sản đầu tư,Chi phí kinh doanh bất động sản đầu tư,6.193.398.513,4.374.056.841,6193398513.0,4374056841.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,695.092.869.585,3.852.897.896,695092869585.0,3852897896.0
Giá vốn mua bán điện,Giá vốn mua bán điện,Giá vốn mua bán điện,210.235.303.799,116.875.496.918,210235303799.0,116875496918.0
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,1.218.829.483.293,697.183.775.892,1218829483293.0,697183775892.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,62.046.088.559,48.867.131.663,62046088559.0,48867131663.0
Hoàn nhập dự phòng giảm giá hàng tồn kho,Hoàn nhập dự phòng giảm giá hàng tồn kho,Hoàn nhập dự phòng giảm giá hàng tồn kho,-,(265.187.726),,-265187726.0
,,,4.218.667.947.739,2.679.355.613.403,4218667947739.0,2679355613403.0
