row_label_raw,row_label_full,col_0,Địa chỉ,Số lượng cổ phần,Tỷ lệ lợi ích và biểu quyết,31/12/2018 > Giá gốc,31/12/2018 > Giá trị hợp lý,31/12/2018 > Dự phòng,01/01/2018 > Giá gốc,01/01/2018 > Giá trị hợp lý,01/01/2018 > Dự phòng,numeric__Địa chỉ,numeric__Số lượng cổ phần,numeric__Tỷ lệ lợi ích và biểu quyết,numeric__31/12/2018 > Giá gốc,numeric__31/12/2018 > Giá trị hợp lý,numeric__31/12/2018 > Dự phòng,numeric__01/01/2018 > Giá gốc,numeric__01/01/2018 > Giá trị hợp lý,numeric__01/01/2018 > Dự phòng
,,,Địa chỉ,Số lượng cổ phần,Tỷ lệ lợi ích và biểu quyết,VND,VND,VND,VND,VND,VND,,,,,,,,,
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (BIDV) (*),- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (BIDV) (*),- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (BIDV) (*),Hà Nội,82.177,"0,00136%",821.770.000,2.826.888.800,-,821.770.000,2.095.513.500,-,,82177.0,1.36e-05,821770000.0,2826888800.0,,821770000.0,2095513500.0,
- Công ty Cổ phần Bê tông Ly tâm Vinaincon,- Công ty Cổ phần Bê tông Ly tâm Vinaincon,- Công ty Cổ phần Bê tông Ly tâm Vinaincon,Hải Dương,40.000,"10,00%",4.000.000.000,,(1.790.546.994),4.000.000.000,,-,,40000.0,0.1,4000000000.0,,-1790546994.0,4000000000.0,,
,,,,,,4.821.770.000,2.826.888.800,(1.790.546.994),4.821.770.000,2.095.513.500,-,,,,4821770000.0,2826888800.0,-1790546994.0,4821770000.0,2095513500.0,
