row_label_raw,row_label_full,col_0,col_1,31/12/2018,01/01/2018,numeric__col_1,numeric__31/12/2018,numeric__01/01/2018
,,,,VND,VND,,,
-,-,-,Tiền mặt,13.296.066.142,10.294.359.040,,13296066142.0,10294359040.0
-,-,-,Tiền gửi ngân hàng không kỳ hạn,124.257.392.835,147.947.681.094,,124257392835.0,147947681094.0
-,-,-,Các khoản tương đương tiền (*),563.726.714.378,409.201.875.000,,563726714378.0,409201875000.0
,,,,701.280.173.355,567.443.915.134,,701280173355.0,567443915134.0
