row_label_raw,row_label_full,Ông Trịnh Văn Tuân,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Vũ Văn Tứ,Ông Vũ Văn Tứ,Ông Vũ Văn Tứ,Phó Tổng Giám đốc,,,
Ông Đăng Văn Nghĩa,Ông Đăng Văn Nghĩa,Ông Đăng Văn Nghĩa,Phó Tổng Giám đốc,,,
Ông Võ Hồng Quang,Ông Võ Hồng Quang,Ông Võ Hồng Quang,Phó Tổng Giám đốc,,,
Ông Nguyễn Nhật Tân,Ông Nguyễn Nhật Tân,Ông Nguyễn Nhật Tân,Phó Tổng Giám đốc,,,
Ông Nguyễn Minh Độ,Ông Nguyễn Minh Độ,Ông Nguyễn Minh Độ,Phó Tổng Giám đốc,,,
Ông Vũ Ánh Dương,Ông Vũ Ánh Dương,Ông Vũ Ánh Dương,Phó Tổng Giám đốc,(Bồ nhiệm ngày 02/01/2019),,
