row_label_raw,row_label_full,col_0,31/12/2023triệu đồng,%,31/12/2022triệu đồng,%_1,numeric__31/12/2023triệu đồng,numeric__%,numeric__31/12/2022triệu đồng,numeric__%_1
Tổ chức kinh tế,Tổ chức kinh tế,Tổ chức kinh tế,241.048.118,"42,32",202.743.746,"45,31",241048118.0,42.32,202743746.0,45.31
Cá nhân,Cá nhân,Cá nhân,328.592.027,"57,68",244.733.662,"54,69",328592027.0,57.68,244733662.0,54.69
,,,569.640.145,"100,00",447.477.408,"100,00",569640145.0,100.0,447477408.0,100.0
