row_label_raw,row_label_full,col_0,31/12/2023,31/12/2023_1,31/12/2022,31/12/2022_1,numeric__31/12/2023,numeric__31/12/2023_1,numeric__31/12/2022,numeric__31/12/2022_1
,,,triệu đồng,%,triệu đồng,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,23.475.539,"4,06",20.964.413,"4,82",23475539.0,4.06,20964413.0,4.82
Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,6.704.263,"1,16",5.903.926,"1,36",6704263.0,1.16,5903926.0,1.36
Công ty TNHH MTV vốn Nhà nước trên 50%,Công ty TNHH MTV vốn Nhà nước trên 50%,Công ty TNHH MTV vốn Nhà nước trên 50%,1.484.514,"0,26",982.597,"0,23",1484514.0,0.26,982597.0,0.23
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,96.980.688,"16,78",76.846.385,"17,66",96980688.0,16.78,76846385.0,17.66
Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,4.285.698,"0,74",2.488.734,"0,57",4285698.0,0.74,2488734.0,0.57
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,173.608.837,"30,04",115.486.234,"26,54",173608837.0,30.04,115486234.0,26.54
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,15.429.823,"2,67",10.170.166,"2,34",15429823.0,2.67,10170166.0,2.34
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,113.370,"0,02",137.155,"0,03",113370.0,0.02,137155.0,0.03
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",254.308.403,"44,01",199.674.736,"45,86",254308403.0,44.01,199674736.0,45.86
"Dịch vụ hành chính sự nghiệp, đoàn thể và hiệp hỏi","Dịch vụ hành chính sự nghiệp, đoàn thể và hiệp hỏi","Dịch vụ hành chính sự nghiệp, đoàn thể và hiệp hỏi",98.067,"0,02",68.920,"0,02",98067.0,0.02,68920.0,0.02
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,586.512,"0,10",74.590,"0,02",586512.0,0.1,74590.0,0.02
Dư nợ tại chi nhánh nước ngoài,Dư nợ tại chi nhánh nước ngoài,Dư nợ tại chi nhánh nước ngoài,787.232,"0,14",2.393.095,"0,55",787232.0,0.14,2393095.0,0.55
,,,577.862.946,"100,00",435.190.951,"100,00",577862946.0,100.0,435190951.0,100.0
