row_label_raw,row_label_full,col_0,Năm 2023triệu đồng,Năm 2022triệu đồng,numeric__Năm 2023triệu đồng,numeric__Năm 2022triệu đồng
Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,24.688.003,20.318.374,24688003.0,20318374.0
Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,,,,
- Thu nhập từ cổ tức không chịu thuế,Điều chỉnh cho các khoản: > - Thu nhập từ cổ tức không chịu thuế,- Thu nhập từ cổ tức không chịu thuế,(415.645),(303.588),-415645.0,-303588.0
- Thu nhập thuần của chi nhánh nước ngoài,Điều chỉnh cho các khoản: > - Thu nhập thuần của chi nhánh nước ngoài,- Thu nhập thuần của chi nhánh nước ngoài,(35.232),(40.159),-35232.0,-40159.0
- Chi phí không được khấu trừ khi tính thuế,Điều chỉnh cho các khoản: > - Chi phí không được khấu trừ khi tính thuế,- Chi phí không được khấu trừ khi tính thuế,14.931,19.205,14931.0,19205.0
Thu nhập chịu thuế ước tính trong nămtại Việt Nam,Điều chỉnh cho các khoản: > Thu nhập chịu thuế ước tính trong nămtại Việt Nam,Thu nhập chịu thuế ước tính trong nămtại Việt Nam,24.252.057,19.993.832,24252057.0,19993832.0
Thuế TNDN của Ngân hàng tại Việt Nam (20%),Điều chỉnh cho các khoản: > Thuế TNDN của Ngân hàng tại Việt Nam (20%),Thuế TNDN của Ngân hàng tại Việt Nam (20%),4.850.411,3.998.766,4850411.0,3998766.0
Thuế TNDN của các chi nhánh nước ngoài,Điều chỉnh cho các khoản: > Thuế TNDN của các chi nhánh nước ngoài,Thuế TNDN của các chi nhánh nước ngoài,7.049,9.521,7049.0,9521.0
Tổng chi phí thuế TNDN phát sinh trong năm,Điều chỉnh cho các khoản: > Tổng chi phí thuế TNDN phát sinh trong năm,Tổng chi phí thuế TNDN phát sinh trong năm,4.857.460,4.008.287,4857460.0,4008287.0
Thuế TNDN phải trả đầu năm,Điều chỉnh cho các khoản: > Thuế TNDN phải trả đầu năm,Thuế TNDN phải trả đầu năm,2.980.880,798.987,2980880.0,798987.0
Thuế TNDN đã trả trong năm,Điều chỉnh cho các khoản: > Thuế TNDN đã trả trong năm,Thuế TNDN đã trả trong năm,(4.671.034),(1.837.276),-4671034.0,-1837276.0
Điều chỉnh tại các chi nhánh nước ngoài,Điều chỉnh cho các khoản: > Điều chỉnh tại các chi nhánh nước ngoài,Điều chỉnh tại các chi nhánh nước ngoài,(1.228),(3.034),-1228.0,-3034.0
Trích nộp bổ sung/(Giảm trừ) theo quyết toán thuénăm,Điều chỉnh cho các khoản: > Trích nộp bổ sung/(Giảm trừ) theo quyết toán thuénăm,Trích nộp bổ sung/(Giảm trừ) theo quyết toán thuénăm,3.594,(351),3594.0,-351.0
Điều chỉnh theo KTNN,Điều chỉnh cho các khoản: > Điều chỉnh theo KTNN,Điều chỉnh theo KTNN,-,18.323,,18323.0
Chêch lệch tỷ giá hối đoái,Điều chỉnh cho các khoản: > Chêch lệch tỷ giá hối đoái,Chêch lệch tỷ giá hối đoái,(379),(4.056),-379.0,-4056.0
Thuế TNDN phải trả cuối năm,Điều chỉnh cho các khoản: > Thuế TNDN phải trả cuối năm,Thuế TNDN phải trả cuối năm,3.169.293,2.980.880,3169293.0,2980880.0
