row_label_raw,row_label_full,"Giá trị lợi thế thương mại (""LTTM"")",31/12/2023triệu đồng > 94.261,31/12/2022triệu đồng > 94.261,numeric__31/12/2023triệu đồng > 94.261,numeric__31/12/2022triệu đồng > 94.261
"Điều chỉnh của Kiểm toán Nhà nước (""KTNN"")","Điều chỉnh của Kiểm toán Nhà nước (""KTNN"")","Điều chỉnh của Kiểm toán Nhà nước (""KTNN"")",965,965,965.0,965.0
Tổng giá trị LTTM,Tổng giá trị LTTM,Tổng giá trị LTTM,95.226,95.226,95226.0,95226.0
Thời gian phân bổ (năm),Thời gian phân bổ (năm),Thời gian phân bổ (năm),10,10,10.0,10.0
Giá trị LTTM đã phân bổ lũy kế đầu năm,Giá trị LTTM đã phân bổ lũy kế đầu năm,Giá trị LTTM đã phân bổ lũy kế đầu năm,66.658,57.135,66658.0,57135.0
Giá trị LTTM chưa phân bổ,Giá trị LTTM chưa phân bổ,Giá trị LTTM chưa phân bổ,28.568,38.091,28568.0,38091.0
Lợi thế thương mại phân bổ trong năm,Lợi thế thương mại phân bổ trong năm,Lợi thế thương mại phân bổ trong năm,(9.523),(9.523),-9523.0,-9523.0
Giá trị LTTM phân bổ trong năm,Giá trị LTTM phân bổ trong năm,Giá trị LTTM phân bổ trong năm,(9.523),(9.523),-9523.0,-9523.0
Tổng giá trị LTTM chưa phân bổ cuối năm,Tổng giá trị LTTM chưa phân bổ cuối năm,Tổng giá trị LTTM chưa phân bổ cuối năm,19.045,28.568,19045.0,28568.0
