row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2023 triệu đồng,Năm 2022 triệu đồng,numeric__Thuyết minh,numeric__Năm 2023 triệu đồng,numeric__Năm 2022 triệu đồng
LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhận được,Thu nhập lãi và các khoản thu nhập tương tự nhận được,,59.712.823,43.737.987,,59712823.0,43737987.0
Chi phí lãi và các chi phí tương tự đã trả,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các chi phí tương tự đã trả,Chi phí lãi và các chi phí tương tự đã trả,,(24.167.352),(14.158.369),,-24167352.0,-14158369.0
Thu nhập từ hoạt động dịch vụ nhận được,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,2.560.555,1.639.691,,2560555.0,1639691.0
Chênh lệch số tiền thực thu từ hoạt động,Chênh lệch số tiền thực thu từ hoạt động,Chênh lệch số tiền thực thu từ hoạt động,,,,,,
"kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","Chênh lệch số tiền thực thu từ hoạt động > kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",,2.237.605,3.071.251,,2237605.0,3071251.0
Thu nhập khác,Chênh lệch số tiền thực thu từ hoạt động > Thu nhập khác,Thu nhập khác,,762.422,677.748,,762422.0,677748.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Chênh lệch số tiền thực thu từ hoạt động > Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro",32,1.468.496,1.255.657,32.0,1468496.0,1255657.0
"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Chênh lệch số tiền thực thu từ hoạt động > Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(10.945.603),(9.927.125),,-10945603.0,-9927125.0
Tiền thuế thu nhập thực nộp trong năm,Chênh lệch số tiền thực thu từ hoạt động > Tiền thuế thu nhập thực nộp trong năm,Tiền thuế thu nhập thực nộp trong năm,25,(4.671.034),(1.837.276),25.0,-4671034.0,-1837276.0
Lưu chuyển tiền thuần tử hoạt động,Lưu chuyển tiền thuần tử hoạt động,Lưu chuyển tiền thuần tử hoạt động,,,,,,
kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,Lưu chuyển tiền thuần tử hoạt động > kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,,26.957.912,24.459.564,,26957912.0,24459564.0
Những thay đổi về tài sản hoạt động,Lưu chuyển tiền thuần tử hoạt động > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(170.181.652),(113.755.610),,-170181652.0,-113755610.0
Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Lưu chuyển tiền thuần tử hoạt động > Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,,3.030.053,4.825.234,,3030053.0,4825234.0
Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Lưu chuyển tiền thuần tử hoạt động > Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,(30.739.900),(25.191.568),,-30739900.0,-25191568.0
Tăng các khoản cho vay khách hàng,Lưu chuyển tiền thuần tử hoạt động > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(57.466),189.911,,-57466.0,189911.0
