row_label_raw,row_label_full,col_0,31/12/2023VND,31/12/2022VND,numeric__31/12/2023VND,numeric__31/12/2022VND
USD,USD,USD,"24.250,00","23.650,00",24250.0,23650.0
EUR,EUR,EUR,"27.079,00","24.860,00",27079.0,24860.0
GBP,GBP,GBP,"30.901,00","28.461,00",30901.0,28461.0
JPY,JPY,JPY,"172,16","178,51",172.16,178.51
CHF,CHF,CHF,"28.942,00","25.569,50",28942.0,25569.5
AUD,AUD,AUD,"16.559,00","16.079,00",16559.0,16079.0
CAD,CAD,CAD,"18.385,00","17.473,00",18385.0,17473.0
SGD,SGD,SGD,"18.454,00","17.654,50",18454.0,17654.5
KHR,KHR,KHR,"5,87","6,04",5.87,6.04
THB,THB,THB,"712,98","689,02",712.98,689.02
SEK,SEK,SEK,"2.455,18","2.280,15",2455.18,2280.15
