row_label_raw,row_label_full,col_0,31/12/2023,31/12/2023_1,31/12/2022,31/12/2022_1,numeric__31/12/2023,numeric__31/12/2023_1,numeric__31/12/2022,numeric__31/12/2022_1
,,,triệu đồng,%,triệu đồng,%,,,,
"Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản",6.234.490,"1,08",4.559.921,"1,05",6234490.0,1.08,4559921.0,1.05
Khai khoáng,Khai khoáng,Khai khoáng,3.178.276,"0,55",2.969.396,"0,68",3178276.0,0.55,2969396.0,0.68
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",98.521.149,"17,05",71.318.239,"16,39",98521149.0,17.05,71318239.0,16.39
"Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng",41.237.247,"7,14",31.922.949,"7,34",41237247.0,7.14,31922949.0,7.34
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",1.075.745,"0,19",762.237,"0,18",1075745.0,0.19,762237.0,0.18
Xây dựng,Xây dựng,Xây dựng,28.700.450,"4,97",26.445.868,"6,08",28700450.0,4.97,26445868.0,6.08
"Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy",165.406.488,"28,61",114.651.780,"26,35",165406488.0,28.61,114651780.0,26.35
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,16.132.904,"2,79",8.216.403,"1,89",16132904.0,2.79,8216403.0,1.89
"Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống",11.570.229,"2,00",10.825.513,"2,49",11570229.0,2.0,10825513.0,2.49
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,3.309.515,"0,57",2.371.359,"0,54",3309515.0,0.57,2371359.0,0.54
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",1.499.841,"0,26",274.407,"0,06",1499841.0,0.26,274407.0,0.06
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,43.268.446,"7,49",21.357.811,"4,91",43268446.0,7.49,21357811.0,4.91
"Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ",575.417,"0,10",499.184,"0,11",575417.0,0.1,499184.0,0.11
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,924.125,"0,16",640.479,"0,15",924125.0,0.16,640479.0,0.15
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,1.307.008,"0,23",895.429,"0,21",1307008.0,0.23,895429.0,0.21
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,4.607.913,"0,80",3.639.050,"0,84",4607913.0,0.8,3639050.0,0.84
"Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí",2.659.628,"0,46",2.466.786,"0,57",2659628.0,0.46,2466786.0,0.57
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,242.700,"0,04",160.567,"0,04",242700.0,0.04,160567.0,0.04
Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,146.624.143,"25,37",128.820.478,"29,57",146624143.0,25.37,128820478.0,29.57
Dư nợ tại chi nhánh nước ngoài,Dư nợ tại chi nhánh nước ngoài,Dư nợ tại chi nhánh nước ngoài,787.232,"0,14",2.393.095,"0,55",787232.0,0.14,2393095.0,0.55
,,,577.862.946,"100,00",435.190.951,"100,00",577862946.0,100.0,435190951.0,100.0
