row_label_raw,row_label_full,Số đầu năm,Năm nayVND > 430.770.082.966,Năm trướcVND > 532.098.767.931,numeric__Năm nayVND > 430.770.082.966,numeric__Năm trướcVND > 532.098.767.931
Khoản chỉ đầu tư vào công ty liên kết,Khoản chỉ đầu tư vào công ty liên kết,Khoản chỉ đầu tư vào công ty liên kết,2.872.950.000.000,-,2872950000000.0,
Giảm khoản đầu tư công ty liên kết,Giảm khoản đầu tư công ty liên kết,Giảm khoản đầu tư công ty liên kết,(431.124.720.000),(102.050.000.000),-431124720000.0,-102050000000.0
Lãi phát sinh từ Giao dịch mua rè khoản đầu tư vào Công ty liên kết,Lãi phát sinh từ Giao dịch mua rè khoản đầu tư vào Công ty liên kết,Lãi phát sinh từ Giao dịch mua rè khoản đầu tư vào Công ty liên kết,162.851.167.729,-,162851167729.0,
"Phần lợi nhuận trong kết quả kinh doanh của Công ty liên doanh, liên kết","Phần lợi nhuận trong kết quả kinh doanh của Công ty liên doanh, liên kết","Phần lợi nhuận trong kết quả kinh doanh của Công ty liên doanh, liên kết",354.637.034,721.315.035,354637034.0,721315035.0
Số cuối năm,Số cuối năm,Số cuối năm,3.035.801.167.729,430.770.082.966,3035801167729.0,430770082966.0
