row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,,607.591.097.470,592.395.733.757,1.0,,607591097470.0,592395733757.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,,2.109.090.909,2.000.000.000,2.0,,2109090909.0,2000000000.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10= 01-02),3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10= 01-02),3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10= 01-02),10,19,605.482.006.561,590.395.733.757,10.0,19.0,605482006561.0,590395733757.0
4. Giá vốn hàng bán và dịch vụ cung cấp,4. Giá vốn hàng bán và dịch vụ cung cấp,4. Giá vốn hàng bán và dịch vụ cung cấp,11,20,526.915.495.060,461.831.025.908,11.0,20.0,526915495060.0,461831025908.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),20,,78.566.511.501,128.564.707.849,20.0,,78566511501.0,128564707849.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,22,75.240.057.974,130.334.875.656,21.0,22.0,75240057974.0,130334875656.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,,10.651.096,518.339.099,22.0,,10651096.0,518339099.0
- Trong đó: Chi phí lãi vay,- Trong đó: Chi phí lãi vay,- Trong đó: Chi phí lãi vay,23,,-,-,23.0,,,
"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",24,,163.205.804.763,721.315.035,24.0,,163205804763.0,721315035.0
9. Chi phí bán hàng,9. Chi phí bán hàng,9. Chi phí bán hàng,25,,5.461.994.033,28.195.917.392,25.0,,5461994033.0,28195917392.0
10. Chi phí quản lý doanh nghiệp,10. Chi phí quản lý doanh nghiệp,10. Chi phí quản lý doanh nghiệp,26,,8.173.924.789,8.088.421.826,26.0,,8173924789.0,8088421826.0
11. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},11. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},11. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,303.365.804.320,222.818.220.223,30.0,,303365804320.0,222818220223.0
12. Thu nhập khác,12. Thu nhập khác,12. Thu nhập khác,31,,2.494.494.505,4.091.792.959,31.0,,2494494505.0,4091792959.0
13. Chi phí khác,13. Chi phí khác,13. Chi phí khác,32,,35.024.677,731.331.314,32.0,,35024677.0,731331314.0
14. Lợi nhuận khác (40 = 31 - 32),14. Lợi nhuận khác (40 = 31 - 32),14. Lợi nhuận khác (40 = 31 - 32),40,,2.459.469.828,3.360.461.645,40.0,,2459469828.0,3360461645.0
15. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),15. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),15. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,305.825.274.148,226.178.681.868,50.0,,305825274148.0,226178681868.0
16. Chi phí thuế TNDN hiện hành,16. Chi phí thuế TNDN hiện hành,16. Chi phí thuế TNDN hiện hành,51,23,19.971.402.445,36.090.470.851,51.0,23.0,19971402445.0,36090470851.0
17. Chi phí thuế TNDN hoãn lại,17. Chi phí thuế TNDN hoãn lại,17. Chi phí thuế TNDN hoãn lại,52,,(533.956.508),(5.171.830.896),52.0,,-533956508.0,-5171830896.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50 - 51),18. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50 - 51),18. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50 - 51),60,,286.387.828.211,195.260.041.913,60.0,,286387828211.0,195260041913.0
19. Lợi nhuận sau thuế của công ty mẹ,19. Lợi nhuận sau thuế của công ty mẹ,19. Lợi nhuận sau thuế của công ty mẹ,61,,284.192.226.795,190.278.763.208,61.0,,284192226795.0,190278763208.0
20. Lợi nhuận sau thuế của cổ đông không kiểm soát,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,62,,2.195.601.416,4.981.278.705,62.0,,2195601416.0,4981278705.0
21. Lãi cơ bản trên cổ phiếu,21. Lãi cơ bản trên cổ phiếu,21. Lãi cơ bản trên cổ phiếu,70,24,1.065,/62,70.0,24.0,1065.0,
