row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,62.036.439.265,54.494.501.255,62036439265.0,54494501255.0
Phải thu các khách hàng mua nhà,Phải thu các khách hàng mua nhà,Phải thu các khách hàng mua nhà,25.135.657.583,48.805.619.573,25135657583.0,48805619573.0
Phải thu các khách hàng mua ô tô,Phải thu các khách hàng mua ô tô,Phải thu các khách hàng mua ô tô,36.900.781.682,5.688.881.682,36900781682.0,5688881682.0
Cộng,Cộng,Cộng,62.036.439.265,54.494.501.255,62036439265.0,54494501255.0
