row_label_raw,row_label_full,"1. Tiền chi để mua sắm, xây dựng TSCĐ",21,(8.848.985.374),-,numeric__21,numeric__(8.848.985.374),numeric__-
"2. Tiền thu từ thanh lý, nhượng bán TSCĐ","2. Tiền thu từ thanh lý, nhượng bán TSCĐ","2. Tiền thu từ thanh lý, nhượng bán TSCĐ",22,1.318.181.818,779.220.779,22.0,1318181818.0,779220779.0
"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,(629.808.271.426),(2.916.116.298.674),23.0,-629808271426.0,-2916116298674.0
"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,2.173.597.707.267,2.832.437.644.575,24.0,2173597707267.0,2832437644575.0
5. Tiền chi đầu tư góp vốn vào đơn vị khác,5. Tiền chi đầu tư góp vốn vào đơn vị khác,5. Tiền chi đầu tư góp vốn vào đơn vị khác,25,(2.872.950.000.000),-,25.0,-2872950000000.0,
6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,423.800.000.000,102.050.000.000,26.0,423800000000.0,102050000000.0
"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia","7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia","7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,106.185.061.589,109.976.270.324,27.0,106185061589.0,109976270324.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(806.706.306.126),129.126.837.004,30.0,-806706306126.0,129126837004.0
