row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc VND,Số cuối năm > Giá trị ghi sổ VND,Số đầu năm > Giá gốc VND,Số đầu năm > Giá trị ghi sổ VND,numeric__Số cuối năm > Giá gốc VND,numeric__Số cuối năm > Giá trị ghi sổ VND,numeric__Số đầu năm > Giá gốc VND,numeric__Số đầu năm > Giá trị ghi sổ VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,261.505.000.000,261.505.000.000,1.805.294.435.841,1.805.294.435.841,261505000000.0,261505000000.0,1805294435841.0,1805294435841.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,261.505.000.000,261.505.000.000,1.805.294.435.841,1.805.294.435.841,261505000000.0,261505000000.0,1805294435841.0,1805294435841.0
Cộng,Cộng,Cộng,261.505.000.000,261.505.000.000,1.805.294.435.841,1.805.294.435.841,261505000000.0,261505000000.0,1805294435841.0,1805294435841.0
