row_label_raw,row_label_full,Số cuối năm,Dưới 1 nămVND > Số cuối năm,Từ 1 - 5 nămVND > Số cuối năm,TổngVND > Số cuối năm,numeric__Dưới 1 nămVND > Số cuối năm,numeric__Từ 1 - 5 nămVND > Số cuối năm,numeric__TổngVND > Số cuối năm
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,143.098.383.082,-,143.098.383.082,143098383082.0,,143098383082.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,68.394.588.795,-,68.394.588.795,68394588795.0,,68394588795.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,261.505.000.000,-,261.505.000.000,261505000000.0,,261505000000.0
Cộng,Cộng,Cộng,472.997.971.877,-,472.997.971.877,472997971877.0,,472997971877.0
Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,,,
Phảl trả người bán và phải trả khác,Số cuối năm > Phảl trả người bán và phải trả khác,Phảl trả người bán và phải trả khác,89.967.636.307,-,89.967.636.307,89967636307.0,,89967636307.0
Chi phí phải trả,Số cuối năm > Chi phí phải trả,Chi phí phải trả,1.266.335.431,-,1.266.335.431,1266335431.0,,1266335431.0
Cộng,Số cuối năm > Cộng,Cộng,91.233.971.738,-,91.233.971.738,91233971738.0,,91233971738.0
Chênh lệch thanh khoản thuần,Số cuối năm > Chênh lệch thanh khoản thuần,Chênh lệch thanh khoản thuần,381.764.000.139,-,381.764.000.139,381764000139.0,,381764000139.0
