row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Công ty Cổ phần Đầu tư Dịch vụ và Tài chính Hoàng Huy,Công ty Cổ phần Đầu tư Dịch vụ và Tài chính Hoàng Huy,Công ty Cổ phần Đầu tư Dịch vụ và Tài chính Hoàng Huy,Công ty Cổ phần Đầu tư Dịch vụ và Tài chính Hoàng Huy,Công ty Cổ phần Đầu tư Dịch vụ và Tài chính Hoàng Huy,,
Phải thu ngắn hạn khác,Công ty Cổ phần Đầu tư Dịch vụ và Tài chính Hoàng Huy > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,-,60.153.854.261,,60153854261.0
Phải thu dài hạn khác,Công ty Cổ phần Đầu tư Dịch vụ và Tài chính Hoàng Huy > Phải thu dài hạn khác,Phải thu dài hạn khác,-,499.706.000.000,,499706000000.0
Phải trả thương mại,Phải trả thương mại,Phải trả thương mại,"4.444,958,910",-,,
Phải trả thương mại,Phải trả thương mại > Phải trả thương mại,Phải trả thương mại,4.318.300.000,-,4318300000.0,
