row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,3.657.763.888.088,3.735.339.714.576,,,3657763888088.0,3735339714576.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,173.927.158.131,175.995.084.474,,4.0,173927158131.0,175995084474.0
111,111,111,1. Tiền,,146.169.838.644,137.595.084.474,,,146169838644.0,137595084474.0
112,112,112,2. Các khoản tương đương tiền,,27.757.319.487,38.400.000.000,,,27757319487.0,38400000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,2.120.368.114.368,2.025.681.105.463,,,2120368114368.0,2025681105463.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,5,2.120.368.114.368,2.025.681.105.463,,5.0,2120368114368.0,2025681105463.0
130,130,130,III. Các khoản phải thu ngắn hạn,,301.781.385.824,284.105.160.534,,,301781385824.0,284105160534.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,226.114.255.081,214.353.517.689,,61.0,226114255081.0,214353517689.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6.2,10.511.507.361,8.837.032.287,,62.0,10511507361.0,8837032287.0
135,135,135,3. Phải thu về cho vay ngắn hạn,,22.000.000,-,,,22000000.0,
136,136,136,4. Phải thu ngắn hạn khác,7,131.237.572.585,93.080.200.578,,7.0,131237572585.0,93080200578.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,"6, 7",(66.254.040.288),(32.310.681.703),,,-66254040288.0,-32310681703.0
139,139,139,6. Tài sản thiếu chờ xử lý,,150.091.085,145.091.683,,,150091085.0,145091683.0
140,140,140,IV. Hàng tồn kho,9,1.040.352.824.196,1.211.045.286.719,,9.0,1040352824196.0,1211045286719.0
141,141,141,1. Hàng tồn kho,,1.073.552.944.382,1.239.146.674.737,,,1073552944382.0,1239146674737.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(33.200.120.186),(28.101.388.018),,,-33200120186.0,-28101388018.0
150,150,150,V. Tài sản ngắn hạn khác,,21.334.405.569,38.513.077.386,,,21334405569.0,38513077386.0
151,151,151,1. Chi phí trả trước ngắn hạn,15,1.865.355.971,2.004.416.315,,15.0,1865355971.0,2004416315.0
152,152,152,2. Thuế GTGT được khấu trừ,,14.600.195.130,34.997.685.576,,,14600195130.0,34997685576.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,17,4.741.255.428,1.510.975.495,,17.0,4741255428.0,1510975495.0
155,155,155,4. Tài sản ngắn hạn khác,,127.599.040,-,,,127599040.0,
