row_label_raw,row_label_full,Đối tượng,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: VND > Số đầu năm > Giá gốc,Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi
Các đội thi công vàcông xưởng chế biếnkhai thác,Các đội thi công vàcông xưởng chế biếnkhai thác,Các đội thi công vàcông xưởng chế biếnkhai thác,16.564.873.401,-,16.564.873.401,-,16564873401.0,,16564873401.0,
Công ty TNHH NobleHouse HomeFurnishings Việt Nam,Công ty TNHH NobleHouse HomeFurnishings Việt Nam,Công ty TNHH NobleHouse HomeFurnishings Việt Nam,51.386.582.011,15.415.974.604,-,-,51386582011.0,15415974604.0,,
Công ty Cổ phầnEcoland,Công ty Cổ phầnEcoland,Công ty Cổ phầnEcoland,3.030.807.865,942.266.100,4.518.148.976,3.252.153.198,3030807865.0,942266100.0,4518148976.0,3252153198.0
Công ty Cổ phần PlanITC,Công ty Cổ phần PlanITC,Công ty Cổ phần PlanITC,1.160.384.400,1.029.703.960,2.250.384.400,675.115.320,1160384400.0,1029703960.0,2250384400.0,675115320.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,12.062.239.614,562.902.339,13.085.336.849,180.793.405,12062239614.0,562902339.0,13085336849.0,180793405.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,84.204.887.291,17.950.847.003,36.418.743.626,4.108.061.923,84204887291.0,17950847003.0,36418743626.0,4108061923.0
