row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,9.144.668.719,5.327.736.290,9144668719.0,5327736290.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,1.032.779.756,2.753.074.865,1032779756.0,2753074865.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,99.781.737,319.611.932,99781737.0,319611932.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.277.230.212,8.400.423.087,10277230212.0,8400423087.0
