row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Số có khả năngtrả nợ
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,89.526.713.858,89.526.713.858,124.158.921.167,124.158.921.167,89526713858.0,89526713858.0,124158921167.0,124158921167.0
- Maderas Arauco S.A,- Maderas Arauco S.A,- Maderas Arauco S.A,6.472.494.138,6.472.494.138,-,-,6472494138.0,6472494138.0,,
- Công ty TNHH Thương mại Dịch vụ Thiên An Hung,- Công ty TNHH Thương mại Dịch vụ Thiên An Hung,- Công ty TNHH Thương mại Dịch vụ Thiên An Hung,4.159.720.400,4.159.720.400,3.644.147.100,3.644.147.100,4159720400.0,4159720400.0,3644147100.0,3644147100.0
- Công ty TNHH Bao bi Tấn Đạt,- Công ty TNHH Bao bi Tấn Đạt,- Công ty TNHH Bao bi Tấn Đạt,4.464.862.758,4.464.862.758,4.871.609.268,4.871.609.268,4464862758.0,4464862758.0,4871609268.0,4871609268.0
- Công ty Forestal LV EIRL,- Công ty Forestal LV EIRL,- Công ty Forestal LV EIRL,2.524.315.913,2.524.315.913,3.715.462.815,3.715.462.815,2524315913.0,2524315913.0,3715462815.0,3715462815.0
- Phải trả đối tượng khác,- Phải trả đối tượng khác,- Phải trả đối tượng khác,71.905.320.649,71.905.320.649,111.927.701.984,111.927.701.984,71905320649.0,71905320649.0,111927701984.0,111927701984.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,89.526.713.858,89.526.713.858,124.158.921.167,124.158.921.167,89526713858.0,89526713858.0,124158921167.0,124158921167.0
