row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",920.853.171.073,1.330.364.356.563,920853171073.0,1330364356563.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,264.456.796.273,377.706.971.401,264456796273.0,377706971401.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,44.312.785.443,50.968.506.233,44312785443.0,50968506233.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,110.321.744.356,161.105.636.072,110321744356.0,161105636072.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,38.788.290.753,547.009.427,38788290753.0,547009427.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,287.985.086.782,137.703.638.919,287985086782.0,137703638919.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.666.717.874.680,2.058.396.118.615,1666717874680.0,2058396118615.0
