row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,2017VND,2016VND,numeric__Tính chất giao dịch,numeric__2017VND,numeric__2016VND
Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,,,
Công ty TNHH Tầm nhìn,Công ty con sở hữu trực tiếp > Công ty TNHH Tầm nhìn,Công ty TNHH Tầm nhìn,Góp vốn,5.333.185.120.000,2.800.000.000.000,,5333185120000.0,2800000000000.0
Masan (trước đây là Công ty Cổ phần Tầm nhìn,Công ty con sở hữu trực tiếp > Masan (trước đây là Công ty Cổ phần Tầm nhìn,Masan (trước đây là Công ty Cổ phần Tầm nhìn,Khoản cho vay đã cấp bằng tiền,-,2.346.000.000.000,,,2346000000000.0
Masan),Công ty con sở hữu trực tiếp > Masan),Masan),Khoản cho vay đã cấp thông qua việc cấn trừ nợ,-,224.000.000.000,,,224000000000.0
,,,Khoản cho vay đã thu,4.798.331.784.920,2.221.554.085.011,,4798331784920.0,2221554085011.0
,,,Thu nhập lãi cho vay,254.457.443.495,588.799.111.953,,254457443495.0,588799111953.0
,,,Thanh lý trái phiếu chuyển đổi của một công ty liên kết,1.063.335.876.240,-,,1063335876240.0,
