row_label_raw,row_label_full,col_0,Công cụvà dụng cụVND,Phí dịch vụtur vấnVND,TổngVND,numeric__Công cụvà dụng cụVND,numeric__Phí dịch vụtur vấnVND,numeric__TổngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,207.301.432,90.452.639.907,90.659.941.339,207301432.0,90452639907.0,90659941339.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,146.419.999,-,146.419.999,146419999.0,,146419999.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(140.641.138),(45.756.819.957),(45.897.461.095),-140641138.0,-45756819957.0,-45897461095.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,213.080.293,44.695.819.950,44.908.900.243,213080293.0,44695819950.0,44908900243.0
