row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2025 > VND,01/01/2025 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2025 > VND,numeric__01/01/2025 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,20.296.778.941.897,1.555.096.250.134,,,20296778941897.0,1555096250134.0
110,110,110,I. Tiền và các khoản tương đương tiền,04,791.036.370.676,72.978.921.652,,4.0,791036370676.0,72978921652.0
111,111,111,1. Tiền,,255.576.420.056,72.978.921.652,,,255576420056.0,72978921652.0
112,112,112,2. Các khoản tương đương tiền,,535.459.950.620,-,,,535459950620.0,
120,120,120,II. Đầu tư tài chính ngắn hạn,05,2.398.919.004.105,914.259.232.246,,5.0,2398919004105.0,914259232246.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,2.398.919.004.105,914.259.232.246,,,2398919004105.0,914259232246.0
130,130,130,III. Các khoản phải thu ngắn hạn,,793.907.957.423,93.593.310.760,,,793907957423.0,93593310760.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,06,310.976.417.137,77.374.863.191,,6.0,310976417137.0,77374863191.0
132,132,132,2. Trả trước cho người bán ngắn hạn,07,432.254.460.781,1.184.633.454,,7.0,432254460781.0,1184633454.0
136,136,136,3. Phải thu ngắn hạn khác,08,54.172.079.505,17.480.314.115,,8.0,54172079505.0,17480314115.0
137,137,137,4. Dự phòng phải thu ngắn hạn khó đòi,,(3.495.000.000),(2.446.500.000),,,-3495000000.0,-2446500000.0
140,140,140,IV. Hàng tồn kho,10,16.078.610.690.445,386.371.652.862,,10.0,16078610690445.0,386371652862.0
141,141,141,1. Hàng tồn kho,,16.080.032.979.373,387.767.964.174,,,16080032979373.0,387767964174.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(1.422.288.928),(1.396.311.312),,,-1422288928.0,-1396311312.0
150,150,150,V. Tài sản ngắn hạn khác,,234.304.919.248,87.893.132.614,,,234304919248.0,87893132614.0
151,151,151,1. Chi phí trả trước ngắn hạn,15,140.561.935.627,1.638.699.834,,15.0,140561935627.0,1638699834.0
152,152,152,2. Thuế GTGT được khấu trừ,,76.598.138.220,86.020.576.622,,,76598138220.0,86020576622.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,19,17.144.845.401,233.856.158,,19.0,17144845401.0,233856158.0
