row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
,,,VND,VND,,
a) Short-term payables,a) Short-term payables,a) Short-term payables,a) Short-term payables,a) Short-term payables,,
- Trade union fee,- Trade union fee,- Trade union fee,"441,479,333",-,,
- Social insurance,- Social insurance,- Social insurance,"5,366,550","3,450,300",,
"- Short-term deposits, collateral received","- Short-term deposits, collateral received","- Short-term deposits, collateral received","18,990,523,157",-,,
- Dividends or profits payable,- Dividends or profits payable,- Dividends or profits payable,"23,543,252,595","23,543,252,595",,
- Other payables,- Other payables,- Other payables,"218,743,846,610","76,476,995,578",,
"+ Pruksa International Co., Ltd. (*)","+ Pruksa International Co., Ltd. (*)","+ Pruksa International Co., Ltd. (*)","59,638,397,000","57,770,811,000",,
+ Apartment maintenance fund,+ Apartment maintenance fund,+ Apartment maintenance fund,"119,296,727,476",-,,
+ Business cooperation for the development of commercial service projects and healthcare facilities,+ Business cooperation for the development of commercial service projects and healthcare facilities,+ Business cooperation for the development of commercial service projects and healthcare facilities,"2,727,938,998",-,,
+ Payable for customers' deposits for apartment completion,+ Payable for customers' deposits for apartment completion,+ Payable for customers' deposits for apartment completion,"2,570,000,000",-,,
+ Fee for issuance of land use right certificates,+ Fee for issuance of land use right certificates,+ Fee for issuance of land use right certificates,"12,861,027,003",-,,
+ Other payables,+ Other payables,+ Other payables,"21,649,756,133","18,706,184,578",,
,,,"261,724,468,245","100,023,698,473",,
