row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
,,,VND,VND,,
- Thuế TNDN tạm nộp cho hoạt động kinh doanh bất động sản,- Thuế TNDN tạm nộp cho hoạt động kinh doanh bất động sản,- Thuế TNDN tạm nộp cho hoạt động kinh doanh bất động sản,38.171.348.314,-,38171348314.0,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,38.171.348.314,-,38171348314.0,
b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,31/12/2025,01/01/2025,,
b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,VND,VND,,
- Chênh lệch tạm thời liên quan đánh giá giá trị hợp lý tại ngày mua công ty con,b) Thuế thu nhập hoãn lại phải trả > - Chênh lệch tạm thời liên quan đánh giá giá trị hợp lý tại ngày mua công ty con,- Chênh lệch tạm thời liên quan đánh giá giá trị hợp lý tại ngày mua công ty con,2.166.966.878.983,-,2166966878983.0,
Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,2.166.966.878.983,-,2166966878983.0,
c) Chi phí thuế TNDN hoãn lại,c) Chi phí thuế TNDN hoãn lại,c) Chi phí thuế TNDN hoãn lại,Năm 2025,Năm 2024,,
c) Chi phí thuế TNDN hoãn lại,c) Chi phí thuế TNDN hoãn lại,c) Chi phí thuế TNDN hoãn lại,VND,VND,,
- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,c) Chi phí thuế TNDN hoãn lại > - Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,2.602.710.955,-,2602710955.0,
- Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời được khấu trừ,c) Chi phí thuế TNDN hoãn lại > - Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời được khấu trừ,- Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời được khấu trừ,(35.736.554.533),-,-35736554533.0,
- Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập thuế thu nhập hoãn lại phải trả,c) Chi phí thuế TNDN hoãn lại > - Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập thuế thu nhập hoãn lại phải trả,- Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập thuế thu nhập hoãn lại phải trả,(19.497.743.187),-,-19497743187.0,
,,,(52.631.586.765),-,-52631586765.0,
