row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,01/01/2025,01/01/2025_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__01/01/2025,numeric__01/01/2025_1
,,,Original cost,Provision,Original cost,Provision,,,,
,,,VND,VND,VND,VND,,,,
Automobile business inventories,Automobile business inventories,Automobile business inventories,Automobile business inventories,Automobile business inventories,Automobile business inventories,Automobile business inventories,,,,
- Raw materials,- Raw materials,- Raw materials,"64,332,319,849","(1,422,288,928)","108,255,134,762","(1,396,311,312)",,,,
- Finished goods,- Finished goods,- Finished goods,"34,429,154,779",-,"7,772,954,638",-,,,,
- Goods,- Goods,- Goods,"8,242,637,076",-,"26,377,094,584",-,,,,
- Consignments,- Consignments,- Consignments,"210,565,788,930",-,"245,362,780,190",-,,,,
Real estate inventories,Real estate inventories,Real estate inventories,Real estate inventories,Real estate inventories,Real estate inventories,Real estate inventories,,,,
- Raw materials,- Raw materials,- Raw materials,"1,165,322,132",-,-,-,,,,
- Work in progress,- Work in progress,- Work in progress,"14,677,412,113,128",-,-,-,,,,
+ Project Hoang Huy New City - II (1.1),+ Project Hoang Huy New City - II (1.1),+ Project Hoang Huy New City - II (1.1),"14,675,460,361,569",-,-,-,,,,
+ Others,+ Others,+ Others,"1,951,751,559",-,-,-,,,,
- Finished goods (1.2),- Finished goods (1.2),- Finished goods (1.2),"1,067,637,865,110",-,-,-,,,,
+ Finished goods – H1 Building under Hoang Huy Commerce Project,+ Finished goods – H1 Building under Hoang Huy Commerce Project,+ Finished goods – H1 Building under Hoang Huy Commerce Project,"911,303,600,166",-,-,-,,,,
+ Finished goods – Gold Tower Building,+ Finished goods – Gold Tower Building,+ Finished goods – Gold Tower Building,"143,036,496,600",-,-,-,,,,
+ Others,+ Others,+ Others,"13,297,768,344",-,-,-,,,,
- Goods (1.3),- Goods (1.3),- Goods (1.3),"16,247,778,369",-,-,-,,,,
,,,"16,080,032,979,373","(1,422,288,928)","387,767,964,174","(1,396,311,312)",,,,
