row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Net carrying amount and expenses arising from the disposal and liquidation of fixed assets,Net carrying amount and expenses arising from the disposal and liquidation of fixed assets,Net carrying amount and expenses arising from the disposal and liquidation of fixed assets,"2,819,211,251",-,,
Costs incurred for remediation of damages caused by Yagi Storm,Costs incurred for remediation of damages caused by Yagi Storm,Costs incurred for remediation of damages caused by Yagi Storm,"5,952,719,963",-,,
Tax penalties and additional tax assessments,Tax penalties and additional tax assessments,Tax penalties and additional tax assessments,"2,436,946,925","39,063,274",,
Others,Others,Others,"1,372,563,782","1,951,284,635",,
,,,"12,581,441,921","1,990,347,909",,
