row_label_raw,row_label_full,col_0,31/12/2025 > Giá trị,31/12/2025 > Dự phòng,01/01/2025 > Giá trị,01/01/2025 > Dự phòng,numeric__31/12/2025 > Giá trị,numeric__31/12/2025 > Dự phòng,numeric__01/01/2025 > Giá trị,numeric__01/01/2025 > Dự phòng
,,,VND,VND,VND,VND,,,,
Bên khác,Bên khác,Bên khác,432.254.460.781,-,1.184.633.454,-,432254460781.0,,1184633454.0,
"- China DongFeng Motor Industry Import and Export CO.,LTD","- China DongFeng Motor Industry Import and Export CO.,LTD","- China DongFeng Motor Industry Import and Export CO.,LTD",19.695.705.900,-,-,-,19695705900.0,,,
- Công ty Cổ phần Dịch vụ Exsmart Huy Hoàng,- Công ty Cổ phần Dịch vụ Exsmart Huy Hoàng,- Công ty Cổ phần Dịch vụ Exsmart Huy Hoàng,3.815.884.351,-,-,-,3815884351.0,,,
- Công ty Cổ phần Đầu tư Xây dựng Thương mại Hồng Điệp,- Công ty Cổ phần Đầu tư Xây dựng Thương mại Hồng Điệp,- Công ty Cổ phần Đầu tư Xây dựng Thương mại Hồng Điệp,17.184.155.982,-,-,-,17184155982.0,,,
- Công ty Cổ phần Cơ khí và Xây dựng Minh Trường,- Công ty Cổ phần Cơ khí và Xây dựng Minh Trường,- Công ty Cổ phần Cơ khí và Xây dựng Minh Trường,51.755.325.987,-,-,-,51755325987.0,,,
- Công ty TNHH Thương mại và Xây dựng Thủy Ngân,- Công ty TNHH Thương mại và Xây dựng Thủy Ngân,- Công ty TNHH Thương mại và Xây dựng Thủy Ngân,35.006.874.406,-,-,-,35006874406.0,,,
- Công ty Cổ phần xây dựng số 1 Bắc Giang,- Công ty Cổ phần xây dựng số 1 Bắc Giang,- Công ty Cổ phần xây dựng số 1 Bắc Giang,61.649.738.698,-,-,-,61649738698.0,,,
- Công ty Cổ phần Xây dựng số 1 Hà Nội,- Công ty Cổ phần Xây dựng số 1 Hà Nội,- Công ty Cổ phần Xây dựng số 1 Hà Nội,48.670.387.525,-,-,-,48670387525.0,,,
- Các khoản trả trước người bán khác,- Các khoản trả trước người bán khác,- Các khoản trả trước người bán khác,194.476.387.932,-,1.184.633.454,-,194476387932.0,,1184633454.0,
,,,432.254.460.781,-,1.184.633.454,-,432254460781.0,,1184633454.0,
