row_label_raw,row_label_full,Tại ngày 31/12/2025,Từ 1 năm trở xuống > VND,Trên 1 năm đến 5 năm > VND,Trên 5 năm > VND,Cộng > VND,numeric__Từ 1 năm trở xuống > VND,numeric__Trên 1 năm đến 5 năm > VND,numeric__Trên 5 năm > VND,numeric__Cộng > VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,787.163.086.224,-,-,787.163.086.224,787163086224.0,,,787163086224.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",361.653.496.642,-,-,361.653.496.642,361653496642.0,,,361653496642.0
Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,2.253.166.243.621,215.548.143.783,-,2.468.714.387.404,2253166243621.0,215548143783.0,,2468714387404.0
,,,3.401.982.826.487,215.548.143.783,-,3.617.530.970.270,3401982826487.0,215548143783.0,,3617530970270.0
Tại ngày 01/01/2025,Tại ngày 01/01/2025,Tại ngày 01/01/2025,Tại ngày 01/01/2025,Tại ngày 01/01/2025,Tại ngày 01/01/2025,Tại ngày 01/01/2025,,,,
Tiền và các khoản tương đương tiền,Tại ngày 01/01/2025 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,72.138.130.538,-,-,72.138.130.538,72138130538.0,,,72138130538.0
"Phải thu khách hàng, phải thu khác","Tại ngày 01/01/2025 > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",92.408.677.306,120.000.000,-,92.528.677.306,92408677306.0,120000000.0,,92528677306.0
Đầu tư nằm giữ đến ngày đáo hạn,Tại ngày 01/01/2025 > Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,914.259.232.246,-,-,914.259.232.246,914259232246.0,,,914259232246.0
,,,1.078.806.040.090,120.000.000,-,1.078.926.040.090,1078806040090.0,120000000.0,,1078926040090.0
