row_label_raw,row_label_full,Year 2025,Year 2024,numeric__Year 2024
VND,VND,VND,VND,
"3,420,528,071,464(130,228,285,535)66,109,117,465(196,337,403,000)(3,290,299,785,929)","3,420,528,071,464(130,228,285,535)66,109,117,465(196,337,403,000)(3,290,299,785,929)","3,420,528,071,464(130,228,285,535)66,109,117,465(196,337,403,000)(3,290,299,785,929)","3,128,859,858,789291,668,212,675320,972,302,675(29,304,090,000)-",
,,,"3,420,528,071,464",
