row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Cost of automobiles and spare parts sold,Cost of automobiles and spare parts sold,Cost of automobiles and spare parts sold,"591,335,208,403","470,164,285,051",,
Cost of real estate business,Cost of real estate business,Cost of real estate business,"258,469,808,884","32,539,494,168",,
Provision for inventory write-downs,Provision for inventory write-downs,Provision for inventory write-downs,"25,977,616","1,310,036,014",,
Loss of investment property,Loss of investment property,Loss of investment property,"19,109,296,003",-,,
Cost of other operations,Cost of other operations,Cost of other operations,"694,121,493","3,281,052,768",,
,,,"869,634,412,399","507,294,868,001",,
