row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,01/01/2025,01/01/2025_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__01/01/2025,numeric__01/01/2025_1
,,,Value,Provision,Value,Provision,,,,
,,,VND,VND,VND,VND,,,,
a) Short-term,a) Short-term,a) Short-term,a) Short-term,a) Short-term,a) Short-term,a) Short-term,,,,
- Interest receivable on deposits,- Interest receivable on deposits,- Interest receivable on deposits,"39,183,550,861",-,"14,677,976,765",-,,,,
- Deposits and collateral,- Deposits and collateral,- Deposits and collateral,"3,769,466,000",-,"3,000,000",-,,,,
- Receivable related to Yagi storm recovery costs,- Receivable related to Yagi storm recovery costs,- Receivable related to Yagi storm recovery costs,"1,689,025,054",-,-,-,,,,
- Others,- Others,- Others,"9,530,037,590",-,"2,799,337,350",-,,,,
,,,"54,172,079,505",-,"17,480,314,115",-,,,,
b) Long-term,b) Long-term,b) Long-term,b) Long-term,b) Long-term,b) Long-term,b) Long-term,,,,
- Deposits and collateral,- Deposits and collateral,- Deposits and collateral,-,-,"120,000,000",-,,,,
,,,-,-,"120,000,000",-,,,,
