row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Revenue from automobile and spare parts sales,Revenue from automobile and spare parts sales,Revenue from automobile and spare parts sales,"699,580,627,934","522,049,005,478",,
Revenue from real estate business,Revenue from real estate business,Revenue from real estate business,"193,157,600,049","45,495,182,201",,
Other revenue,Other revenue,Other revenue,"22,182,926","3,680,987,661",,
,,,"892,760,410,909","571,225,175,340",,
