row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Raw materials,Raw materials,Raw materials,"813,993,380","722,878,237",,
Labour expenses,Labour expenses,Labour expenses,"9,751,699,501","4,718,222,796",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"1,271,810,090","580,967,715",,
Expenses related to real estate business,Expenses related to real estate business,Expenses related to real estate business,"24,418,078,430",-,,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"6,688,724,180","7,237,675,129",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"24,302,625,502","18,015,224,851",,
Provision of provision for product warranty,Provision of provision for product warranty,Provision of provision for product warranty,"701,982,679","405,694,648",,
,,,"67,948,913,762","31,680,663,376",,
