row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,01/01/2025,01/01/2025_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__01/01/2025,numeric__01/01/2025_1
,,,Outstanding balance,Amount can be paid,Outstanding balance,Amount can be paid,,,,
,,,VND,VND,VND,VND,,,,
Others,Others,Others,"538,369,649,799","538,369,649,799","496,719,044,358","496,719,044,358",,,,
"- China DongFeng Motor Industry Import and Export CO.,LTD","- China DongFeng Motor Industry Import and Export CO.,LTD","- China DongFeng Motor Industry Import and Export CO.,LTD","364,010,539,475","364,010,539,475","492,637,358,594","492,637,358,594",,,,
- Ecoba Vietnam Joint Stock Company,- Ecoba Vietnam Joint Stock Company,- Ecoba Vietnam Joint Stock Company,"124,773,249,724","124,773,249,724",-,-,,,,
- Phuc Hung Holdings Construction Joint Stock Company,- Phuc Hung Holdings Construction Joint Stock Company,- Phuc Hung Holdings Construction Joint Stock Company,"12,876,342,833","12,876,342,833",-,-,,,,
- T.AM Mineral Exploitation and Processing Joint Stock Company,- T.AM Mineral Exploitation and Processing Joint Stock Company,- T.AM Mineral Exploitation and Processing Joint Stock Company,"6,956,659,062","6,956,659,062",-,-,,,,
- Dung Thang Trading and Transport Joint Stock Company,- Dung Thang Trading and Transport Joint Stock Company,- Dung Thang Trading and Transport Joint Stock Company,"676,684,229","676,684,229",-,-,,,,
- Song Hoang Company Limited,- Song Hoang Company Limited,- Song Hoang Company Limited,"10,799,626,571","10,799,626,571",-,-,,,,
- Other suppliers,- Other suppliers,- Other suppliers,"18,276,547,905","18,276,547,905","4,081,685,764","4,081,685,764",,,,
,,,"538,369,649,799","538,369,649,799","496,719,044,358","496,719,044,358",,,,
