row_label_raw,row_label_full,col_0,Under 1 year,From 1 to 5 years,Over 5 years,Total,numeric__Under 1 year,numeric__From 1 to 5 years,numeric__Over 5 years,numeric__Total
As at 31/12/2025,As at 31/12/2025,As at 31/12/2025,VND,VND,VND,VND,,,,
Cash and cash equivalents,Cash and cash equivalents,Cash and cash equivalents,"787,163,086,224",-,-,"787,163,086,224",,,,
Trade and other receivables,Trade and other receivables,Trade and other receivables,"361,653,496,642",-,-,"361,653,496,642",,,,
Held-to-maturity investments,Held-to-maturity investments,Held-to-maturity investments,"2,253,166,243,621","215,548,143,783",-,"2,468,714,387,404",,,,
,,,"3,401,982,826,487","215,548,143,783",-,"3,617,530,970,270",,,,
As at 01/01/2025,As at 01/01/2025,As at 01/01/2025,As at 01/01/2025,As at 01/01/2025,As at 01/01/2025,As at 01/01/2025,,,,
Cash and cash equivalents,Cash and cash equivalents,Cash and cash equivalents,"72,138,130,538",-,-,"72,138,130,538",,,,
Trade and other receivables,Trade and other receivables,Trade and other receivables,"92,408,677,306","120,000,000",-,"92,528,677,306",,,,
Held-to-maturity investments,Held-to-maturity investments,Held-to-maturity investments,"914,259,232,246",-,-,"914,259,232,246",,,,
,,,"1,078,806,040,090","120,000,000",-,"1,078,926,040,090",,,,
