row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,01/01/2025,01/01/2025_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__01/01/2025,numeric__01/01/2025_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
Hàng tồn kho kinh doanh ô tô,Hàng tồn kho kinh doanh ô tô,Hàng tồn kho kinh doanh ô tô,Hàng tồn kho kinh doanh ô tô,Hàng tồn kho kinh doanh ô tô,Hàng tồn kho kinh doanh ô tô,Hàng tồn kho kinh doanh ô tô,,,,
"- Nguyên liệu, vật liệu","Hàng tồn kho kinh doanh ô tô > - Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu",64.332.319.849,(1.422.288.928),108.255.134.762,(1.396.311.312),64332319849.0,-1422288928.0,108255134762.0,-1396311312.0
- Thành phẩm,Hàng tồn kho kinh doanh ô tô > - Thành phẩm,- Thành phẩm,34.429.154.779,-,7.772.954.638,-,34429154779.0,,7772954638.0,
- Hàng hóa,Hàng tồn kho kinh doanh ô tô > - Hàng hóa,- Hàng hóa,8.242.637.076,-,26.377.094.584,-,8242637076.0,,26377094584.0,
- Hàng gửi bán,Hàng tồn kho kinh doanh ô tô > - Hàng gửi bán,- Hàng gửi bán,210.565.788.930,-,245.362.780.190,-,210565788930.0,,245362780190.0,
Hàng tồn kho kinh doanh bất động sản,Hàng tồn kho kinh doanh bất động sản,Hàng tồn kho kinh doanh bất động sản,Hàng tồn kho kinh doanh bất động sản,Hàng tồn kho kinh doanh bất động sản,Hàng tồn kho kinh doanh bất động sản,Hàng tồn kho kinh doanh bất động sản,,,,
"- Nguyên liệu, vật liệu","Hàng tồn kho kinh doanh bất động sản > - Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu",1.165.322.132,-,-,-,1165322132.0,,,
- Chi phí sản xuất kinh doanh dở dang,Hàng tồn kho kinh doanh bất động sản > - Chi phí sản xuất kinh doanh dở dang,- Chi phí sản xuất kinh doanh dở dang,14.677.412.113.128,-,-,-,14677412113128.0,,,
"+ Dự án Hoàng Huy New City - II (1,1)","Hàng tồn kho kinh doanh bất động sản > + Dự án Hoàng Huy New City - II (1,1)","+ Dự án Hoàng Huy New City - II (1,1)",14.675.460.361.569,-,-,-,14675460361569.0,,,
+ Dự án khác,Hàng tồn kho kinh doanh bất động sản > + Dự án khác,+ Dự án khác,1.951.751.559,-,-,-,1951751559.0,,,
"- Thành phẩm (1,2)","Hàng tồn kho kinh doanh bất động sản > - Thành phẩm (1,2)","- Thành phẩm (1,2)",1.067.637.865.110,-,-,-,1067637865110.0,,,
+ Thành phẩm Toà H1 thuộc dự án Hoang Huy Commerce,Hàng tồn kho kinh doanh bất động sản > + Thành phẩm Toà H1 thuộc dự án Hoang Huy Commerce,+ Thành phẩm Toà H1 thuộc dự án Hoang Huy Commerce,911.303.600.166,-,-,-,911303600166.0,,,
+ Thành phẩm tòa Gold Tower,Hàng tồn kho kinh doanh bất động sản > + Thành phẩm tòa Gold Tower,+ Thành phẩm tòa Gold Tower,143.036.496.600,-,-,-,143036496600.0,,,
+ Dự án khác,Hàng tồn kho kinh doanh bất động sản > + Dự án khác,+ Dự án khác,13.297.768.344,-,-,-,13297768344.0,,,
"- Hàng hóa (1,3)","Hàng tồn kho kinh doanh bất động sản > - Hàng hóa (1,3)","- Hàng hóa (1,3)",16.247.778.369,-,-,-,16247778369.0,,,
,,,16.080.032.979.373,(1.422.288.928),387.767.964.174,(1.396.311.312),16080032979373.0,-1422288928.0,387767964174.0,-1396311312.0
