row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
,,,VND,VND,,
"Thu nhập từ nhượng bán, thanh lý tài sản cố định","Thu nhập từ nhượng bán, thanh lý tài sản cố định","Thu nhập từ nhượng bán, thanh lý tài sản cố định",-,3.982.000,,3982000.0
Thu nhập từ tiền hỗ trợ xây dựng Showroom,Thu nhập từ tiền hỗ trợ xây dựng Showroom,Thu nhập từ tiền hỗ trợ xây dựng Showroom,-,2.398.746.150,,2398746150.0
Thu nhập từ hàng được tặng,Thu nhập từ hàng được tặng,Thu nhập từ hàng được tặng,6.286.658.150,-,6286658150.0,
"Thu nhập từ hợp tác đầu tư, kinh doanh khai thác dịch vụ viễn thông","Thu nhập từ hợp tác đầu tư, kinh doanh khai thác dịch vụ viễn thông","Thu nhập từ hợp tác đầu tư, kinh doanh khai thác dịch vụ viễn thông",320.998.068,-,320998068.0,
Tiền phạt thu được,Tiền phạt thu được,Tiền phạt thu được,2.721.774.559,115.758.176,2721774559.0,115758176.0
Hoàn nhập dự phòng bảo hành công trình,Hoàn nhập dự phòng bảo hành công trình,Hoàn nhập dự phòng bảo hành công trình,60.270.334,1.468.072.603,60270334.0,1468072603.0
Thường doanh số,Thường doanh số,Thường doanh số,-,5.511.422.302,,5511422302.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,3.528.437.658,891.607.254,3528437658.0,891607254.0
,,,12.918.138.769,10.389.588.485,12918138769.0,10389588485.0
