row_label_raw,row_label_full,Mã số > 60,CHỈ TIÊU > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm 2025 > VND > 72.978.921.652,Năm 2024 > VND > 94.879.567.912,numeric__CHỈ TIÊU > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm 2025 > VND > 72.978.921.652,numeric__Năm 2024 > VND > 94.879.567.912
61,61,61,Ánh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(2.550.395),(612.205.735),,,-2550395.0,-612205735.0
70,70,70,Tiền và tương đương tiền cuối năm,04,791.036.370.676,72.978.921.652,,4.0,791036370676.0,72978921652.0
