row_label_raw,row_label_full,col_0,Số cổ phiếu,numeric__Số cổ phiếu
Số đầu năm,Số đầu năm,Số đầu năm,111.956.779,111956779.0
Tăng vốn trong năm,Tăng vốn trong năm,Tăng vốn trong năm,34.932.195,34932195.0
Số cuối năm,Số cuối năm,Số cuối năm,146.888.974,146888974.0
