row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Giao dịch,Năm nay,VND Năm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__VND Năm trước
Ông Nguyễn Đức Tài,Ông Nguyễn Đức Tài,Ông Nguyễn Đức Tài,Chủ tịch Hội đồng Quản trị,Mua cổ phần,24.822.856.296,-,,,24822856296.0,
Ông Trần Lệ Quân,Ông Trần Lệ Quân,Ông Trần Lệ Quân,Thành viên Hội đồng Quản trị,Mua cổ phần,21.335.517.126,-,,,21335517126.0,
Ông Đình Anh Huân,Ông Đình Anh Huân,Ông Đình Anh Huân,Thành viên Hội đồng Quản trị,Mua cổ phần,11.853.428.706,49.950.000.000,,,11853428706.0,49950000000.0
Ông Điều Chính Hải Triều,Ông Điều Chính Hải Triều,Ông Điều Chính Hải Triều,Thành viên Hội đồng Quản trị,Mua cổ phần,7.077.769.146,-,,,7077769146.0,
Ông Trần Huy Thanh Tùng,Ông Trần Huy Thanh Tùng,Ông Trần Huy Thanh Tùng,Trường Ban kiểm soát,Mua cổ phần,7.077.769.146,-,,,7077769146.0,
