row_label_raw,row_label_full,Ông Trần Anh Tuấn,Chủ tịch,numeric__Chủ tịch
Ông Trần Xuân Quảng,Ông Trần Xuân Quảng,Ông Trần Xuân Quảng,Phó Chủ tịch thường trực,
Ông Vũ Đức Nhuận,Ông Vũ Đức Nhuận,Ông Vũ Đức Nhuận,Thành viên,
Ông Huỳnh Bửu Quang,Ông Huỳnh Bửu Quang,Ông Huỳnh Bửu Quang,Thành viên,
Ông Nguyễn Đức Hoàn,Ông Nguyễn Đức Hoàn,Ông Nguyễn Đức Hoàn,Thành viên độc lập,
Bà Dương Hồng Loan,Bà Dương Hồng Loan,Bà Dương Hồng Loan,Thành viên độc lập (đến ngày 26/5/2017),
