row_label_raw,row_label_full,col_0,col_1,2017Triệu VND,2016Triệu VND,numeric__col_1,numeric__2017Triệu VND,numeric__2016Triệu VND
,,,,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
01,01,01,Mua sắm tài sản cố định,(97.972),(19.894),,-97972.0,-19894.0
02,02,02,"Tiền thu từ thanh lý, nhượng bán tài sản cố định",257.366,215.212,,257366.0,215212.0
03,03,03,Tiền chi mua sắm bất động sản đầu tư,19.635,(1.236),,19635.0,-1236.0
04,04,04,"Tiền thu từ bán, thanh lý bất động sản đầu tư",-,40.900,,,40900.0
05,05,05,"Tiền thu cổ tức và lợi nhuận được chia từ các khoảnđâu tư, góp vốn dài hạn",274,50.718,,274.0,50718.0
II,II,II,LU'U CHUYÊN TIÊN THUÀN TỪ HOẠT ĐỘNGĐẦU TƯ,179.303,285.700,,179303.0,285700.0
II,II,II,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,
01,II > 01,01,"Cổ tức trả cho cổ đông, lợi nhuận đã chia",(20),(38),,-20.0,-38.0
02,II > 02,02,Tiền chi ra mua cổ phiếu quỹ,-,(155.750),,,-155750.0
III,II > III,III,LU'U CHUYÊN TIÊN THUÀN TỪ HOẠT ĐỘNGTÀI CHÍNH,(20),(155.788),,-20.0,-155788.0
IV,II > IV,IV,LU'U CHUYÊN TIÊN THUÀN TRONG NĂM,5.606.121,245.616,,5606121.0,245616.0
V,II > V,V,TIÊN VÀ CÁC KHOẢN TƯƠNG ĐƯƠNG TIẾNTẠI THỜI ĐIỂM ĐẦU NĂM,7.247.862,7.002.246,,7247862.0,7002246.0
VI,II > VI,VI,TIÊN VÀ CÁC KHOẢN TƯƠNG ĐƯƠNG TIẾNTẠI THỜI ĐIỂM CUỐI NĂM (Thuyết minh 35),12.853.983,7.247.862,,12853983.0,7247862.0
