row_label_raw,row_label_full,I,NGHĨA VỤ NỘ TIỂM ĂN VÀ CÁC CAM KẾT KHÁC,39,114.628.966,48.770.149,numeric__NGHĨA VỤ NỘ TIỂM ĂN VÀ CÁC CAM KẾT KHÁC,numeric__39,numeric__114.628.966,numeric__48.770.149
1,1,1,Bảo lãnh vay vốn,,10.000,-,,,10000.0,
2,2,2,Cam kết giao dịch hối đoái,,105.159.681,42.658.611,,,105159681.0,42658611.0
,,,Cam kết mua ngoại tệ,,4.129.576,1.229.609,,,4129576.0,1229609.0
,,,Cam kết bán ngoại tệ,,4.127.063,1.218.606,,,4127063.0,1218606.0
,,,Cam kết giao dịch hoán đổi,,96.903.042,40.210.396,,,96903042.0,40210396.0
3,3,3,Cam kết trong nghiệp vụ L/C,,1.866.640,869.142,,,1866640.0,869142.0
4,4,4,Bảo lãnh khác,,2.630.656,2.931.000,,,2630656.0,2931000.0
5,5,5,Các cam kết khác,,4.961.989,2.311.396,,,4961989.0,2311396.0
