row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Trái phiếu ngắn hạn,Trái phiếu ngắn hạn,Trái phiếu ngắn hạn,80.000.000.000,80000000000.0
Trái phiếu dài hạn đến hạn trả,Trái phiếu dài hạn đến hạn trả,Trái phiếu dài hạn đến hạn trả,799.268.125.855,799268125855.0
Gốc trái phiếu,Gốc trái phiếu,Gốc trái phiếu,880.000.000.000,880000000000.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,(731.874.145),-731874145.0
