row_label_raw,row_label_full,col_0,31/12/2024 > Giá trị ghi sổ,31/12/2024 > Số có khả năng trả nợ,01/01/2024 > Giá trị ghi sổ,01/01/2024 > Số có khả năng trả nợ,numeric__31/12/2024 > Giá trị ghi sổ,numeric__31/12/2024 > Số có khả năng trả nợ,numeric__01/01/2024 > Giá trị ghi sổ,numeric__01/01/2024 > Số có khả năng trả nợ
Ngắn hạn,Ngắn hạn,Ngắn hạn,197.777.726.825,197.777.726.825,314.235.515.035,314.235.515.035,197777726825.0,197777726825.0,314235515035.0,314235515035.0
Công ty CP Xây dựng số 1 Sống Hồng,Công ty CP Xây dựng số 1 Sống Hồng,Công ty CP Xây dựng số 1 Sống Hồng,23.193.115.910,23.193.115.910,23.493.115.910,23.493.115.910,23193115910.0,23193115910.0,23493115910.0,23493115910.0
Phải trả người bán ngắn hạn khác,Phải trả người bán ngắn hạn khác,Phải trả người bán ngắn hạn khác,174.584.610.915,174.584.610.915,290.742.399.125,290.742.399.125,174584610915.0,174584610915.0,290742399125.0,290742399125.0
Tổng,Tổng,Tổng,197.777.726.825,197.777.726.825,314.235.515.035,314.235.515.035,197777726825.0,197777726825.0,314235515035.0,314235515035.0
Trong đó phải trả các bên liên quan (Chỉ tiết tại Thuyết minh số 7.1),Trong đó phải trả các bên liên quan (Chỉ tiết tại Thuyết minh số 7.1),Trong đó phải trả các bên liên quan (Chỉ tiết tại Thuyết minh số 7.1),4.977.118.733,4.977.118.733,5.682.191.799,5.682.191.799,4977118733.0,4977118733.0,5682191799.0,5682191799.0
