row_label_raw,row_label_full,col_0,01/01/2024,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2024,numeric__01/01/2024,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2024
Phải nộp,Phải nộp,Phải nộp,101.596.632.942,125.588.472.265,155.359.089.530,71.826.015.677,101596632942.0,125588472265.0,155359089530.0,71826015677.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,42.398.489.490,70.607.080.099,90.723.216.136,22.282.353.453,42398489490.0,70607080099.0,90723216136.0,22282353453.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,53.475.289.621,42.701.478.664,48.951.966.514,47.224.801.771,53475289621.0,42701478664.0,48951966514.0,47224801771.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.673.621.491,3.677.385.535,7.081.378.914,2.269.628.112,5673621491.0,3677385535.0,7081378914.0,2269628112.0
Tiền đất phải nộp nhà nước,Tiền đất phải nộp nhà nước,Tiền đất phải nộp nhà nước,49.232.340,8.602.527.967,8.602.527.966,49.232.341,49232340.0,8602527967.0,8602527966.0,49232341.0
Phải thu,Phải thu,Phải thu,70.707,-,1.700.000,1.770.707,70707.0,,1700000.0,1770707.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,70.707,-,-,70.707,70707.0,,,70707.0
Thuế Bảo vệ môi trường và thuế khác,Thuế Bảo vệ môi trường và thuế khác,Thuế Bảo vệ môi trường và thuế khác,-,-,1.700.000,1.700.000,,,1700000.0,1700000.0
