row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,109.149.970.299,136.219.281.716,109149970299.0,136219281716.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,-,563.114.040,,563114040.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,1.118.418.891,2.703.533.047,1118418891.0,2703533047.0
"Chi phí quảng cáo, khuyến mãi","Chi phí quảng cáo, khuyến mãi","Chi phí quảng cáo, khuyến mãi",107.898.775.563,131.268.205.282,107898775563.0,131268205282.0
Chi phí bán hàng khác,Chi phí bán hàng khác,Chi phí bán hàng khác,132.775.845,1.684.429.347,132775845.0,1684429347.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,102.308.165.963,55.087.931.962,102308165963.0,55087931962.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,25.247.036.980,32.523.329.296,25247036980.0,32523329296.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,1.497.240.129,117.334.074,1497240129.0,117334074.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,212.222.948,728.845.885,212222948.0,728845885.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,744.468.255,708.989.379,744468255.0,708989379.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",593.033.757,232.139.153,593033757.0,232139153.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,50.000.000.000,-,50000000000.0,
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,8.674.520.524,7.868.076.117,8674520524.0,7868076117.0
Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,15.339.643.370,12.909.218.058,15339643370.0,12909218058.0
Tổng,Tổng,Tổng,211.458.136.262,191.307.213.678,211458136262.0,191307213678.0
