row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tài sản tài chính giao dịch tự do chuyển nhượng,Tài sản tài chính giao dịch tự do chuyển nhượng,Tài sản tài chính giao dịch tự do chuyển nhượng,27.586.903.680.000,22.283.452.350.000,27586903680000.0,22283452350000.0
Tài sản tài chính giao dịch hạn chế chuyển nhượng,Tài sản tài chính giao dịch hạn chế chuyển nhượng,Tài sản tài chính giao dịch hạn chế chuyển nhượng,572.565.500.000,682.966.010.000,572565500000.0,682966010000.0
Tài sản tài chính giao dịch cảm cố,Tài sản tài chính giao dịch cảm cố,Tài sản tài chính giao dịch cảm cố,4.435.948.560.000,3.600.644.250.000,4435948560000.0,3600644250000.0
"Tài sản tài chính phong tóa, tạm giữ","Tài sản tài chính phong tóa, tạm giữ","Tài sản tài chính phong tóa, tạm giữ",30.525.850.000,15.664.600.000,30525850000.0,15664600000.0
Tài sản tài chính chờ thanh toán,Tài sản tài chính chờ thanh toán,Tài sản tài chính chờ thanh toán,651.051.790.000,290.207.840.000,651051790000.0,290207840000.0
Tài sản tài chính chờ cho vay,Tài sản tài chính chờ cho vay,Tài sản tài chính chờ cho vay,-,-,,
Tổng cộng,Tài sản tài chính chờ cho vay > Tổng cộng,Tổng cộng,33.276.995.380.000,26.872.935.050.000,33276995380000.0,26872935050000.0
