row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Chi phí phải trả Sở Giao dịch Chứng khoán và Trung tâm Lưu ký Chứng khoán,Chi phí phải trả Sở Giao dịch Chứng khoán và Trung tâm Lưu ký Chứng khoán,Chi phí phải trả Sở Giao dịch Chứng khoán và Trung tâm Lưu ký Chứng khoán,15.590.197.526,6.468.105.688,15590197526.0,6468105688.0
Chi phí lãi trái phiếu,Chi phí lãi trái phiếu,Chi phí lãi trái phiếu,44.326.050.038,28.295.676.827,44326050038.0,28295676827.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,11.252.507.067,5.667.044.384,11252507067.0,5667044384.0
Chi phí lãi hợp đồng đặt cọc môi giới chứng khoán,Chi phí lãi hợp đồng đặt cọc môi giới chứng khoán,Chi phí lãi hợp đồng đặt cọc môi giới chứng khoán,602.246.575,981.350.992,602246575.0,981350992.0
Phí dịch vụ,Phí dịch vụ,Phí dịch vụ,760.000.000,630.000.000,760000000.0,630000000.0
Phí hoa hỗng phải trả cho đối tác,Phí hoa hỗng phải trả cho đối tác,Phí hoa hỗng phải trả cho đối tác,10.173.691.278,2.212.907.642,10173691278.0,2212907642.0
Các khoản khác,Các khoản khác,Các khoản khác,10.310.121.768,18.743.491.336,10310121768.0,18743491336.0
Tổng cộng,Tổng cộng,Tổng cộng,93.014.814.252,62.998.576.869,93014814252.0,62998576869.0
