row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Chứng chỉ quỹ,Chứng chỉ quỹ,Chứng chỉ quỹ,59.459.920.000,7.425.740.000,59459920000.0,7425740000.0
Cổ phiếu,Cổ phiếu,Cổ phiếu,70.732.100.000,143.199.470.000,70732100000.0,143199470000.0
Trái phiếu,Trái phiếu,Trái phiếu,250.000.000.000,310.895.100.000,250000000000.0,310895100000.0
Tổng cộng,Tổng cộng,Tổng cộng,380.192.020.000,461.520.310.000,380192020000.0,461520310000.0
