row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng",1.382.746.250.000,1.447.750.000.000,1382746250000.0,1447750000000.0
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng",52.256.010.000,102.298.110.000,52256010000.0,102298110000.0
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, cầm cố","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, cầm cố","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, cầm cố",102.139.650.000,102.139.650.000,102139650000.0,102139650000.0
Tổng cộng,Tổng cộng,Tổng cộng,1.537.141.910.000,1.652.187.760.000,1537141910000.0,1652187760000.0
