row_label_raw,row_label_full,col_0,Năm nayVND,Năm trước(trình bày lại)VND,numeric__Năm nayVND,numeric__Năm trước(trình bày lại)VND
"Chi phí nghiệp vụ môi giới chứng khoán (chi phí giao dịch phải trả cho Sở, chi phí lương, chi phí theo lương, chi phí khác)","Chi phí nghiệp vụ môi giới chứng khoán (chi phí giao dịch phải trả cho Sở, chi phí lương, chi phí theo lương, chi phí khác)","Chi phí nghiệp vụ môi giới chứng khoán (chi phí giao dịch phải trả cho Sở, chi phí lương, chi phí theo lương, chi phí khác)",515.662.908.804,302.635.295.291,515662908804.0,302635295291.0
"Chi phí nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán","Chi phí nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán","Chi phí nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán",448.237.668,-,448237668.0,
Chi phí hoạt động tư vấn tài chính,Chi phí hoạt động tư vấn tài chính,Chi phí hoạt động tư vấn tài chính,62.842.511.908,26.015.542.418,62842511908.0,26015542418.0
Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,17.339.245.420,14.205.710.814,17339245420.0,14205710814.0
Chi phí nghiệp vụ lưu ký chứng khoán,Chi phí nghiệp vụ lưu ký chứng khoán,Chi phí nghiệp vụ lưu ký chứng khoán,18.364.941.338,14.217.781.607,18364941338.0,14217781607.0
Chi phí hoạt động khác (Thuyết minh số 34),Chi phí hoạt động khác (Thuyết minh số 34),Chi phí hoạt động khác (Thuyết minh số 34),79.077.162.741,82.252.708.235,79077162741.0,82252708235.0
Tổng cộng,Tổng cộng,Tổng cộng,693.735.007.879,439.327.038.365,693735007879.0,439327038365.0
