row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,-,11.603.575.929,,11603575929.0
- Trái phiếu chuyển đổi TMS,- Trái phiếu chuyển đổi TMS,- Trái phiếu chuyển đổi TMS,-,11.603.575.929,,11603575929.0
Tiền gửi có kỳ hạn từ trên 3 tháng tới 1 năm,Tiền gửi có kỳ hạn từ trên 3 tháng tới 1 năm,Tiền gửi có kỳ hạn từ trên 3 tháng tới 1 năm,7.882.154.213.938,5.232.140.149.255,7882154213938.0,5232140149255.0
Tổng cộng,Tổng cộng,Tổng cộng,7.882.154.213.938,5.243.743.725.184,7882154213938.0,5243743725184.0
