row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2016 triệu đồng,Năm 2015 triệu đồng,numeric__Thuyết minh,numeric__Năm 2016 triệu đồng,numeric__Năm 2015 triệu đồng
LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhận được,Thu nhập lãi và các khoản thu nhập tương tự nhận được,,4.972.946,4.993.145,,4972946.0,4993145.0
Chi phí lãi và các khoản chi phí tương tự đã trả,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các khoản chi phí tương tự đã trả,Chi phí lãi và các khoản chi phí tương tự đã trả,,(2.551.089),(2.562.167),,-2551089.0,-2562167.0
Thu nhập từ hoạt động dịch vụ nhận được,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,247.102,158.027,,247102.0,158027.0
"Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ","Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ",,174.908,78.889,,174908.0,78889.0
Thu nhập khác,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập khác,Thu nhập khác,,183.494,149.300,,183494.0,149300.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đáp bằng nguồn dự phòng rủi ro","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu các khoản nợ đã được xử lý xoá, bù đáp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đáp bằng nguồn dự phòng rủi ro",,134.095,107.711,,134095.0,107711.0
Tiền chi trả cho nhân viên và hoạt động quản lý công vụ,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi trả cho nhân viên và hoạt động quản lý công vụ,Tiền chi trả cho nhân viên và hoạt động quản lý công vụ,,(1.984.092),(1.612.520),,-1984092.0,-1612520.0
Tiền thuế thu nhập doanh nghiệp nộp trong năm,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuế thu nhập doanh nghiệp nộp trong năm,Tiền thuế thu nhập doanh nghiệp nộp trong năm,19,(150.305),(143.200),19.0,-150305.0,-143200.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,1.027.059,1.169.185,,1027059.0,1169185.0
"Những thay đổi về tài sản hoạt động(Tăng)/Giảm các khoản tiền, vàng gửi và cho vay các tổ chức tín dụng khác","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động(Tăng)/Giảm các khoản tiền, vàng gửi và cho vay các tổ chức tín dụng khác","Những thay đổi về tài sản hoạt động(Tăng)/Giảm các khoản tiền, vàng gửi và cho vay các tổ chức tín dụng khác",,(492.377),4.290.450,,-492377.0,4290450.0
