row_label_raw,row_label_full,col_0,Vốn điều lệ,Thặng dư vốn cổ phần,Cổ phiếu Quỹ,Quỹ đầu tư phát triển,Quỹ dự phòng tài chính,Quỹ dữ trữ bổ sung vốn điều lệ,Đơn vị: triệu đồng,Đơn vị: triệu đồng_1,numeric__Vốn điều lệ,numeric__Thặng dư vốn cổ phần,numeric__Cổ phiếu Quỹ,numeric__Quỹ đầu tư phát triển,numeric__Quỹ dự phòng tài chính,numeric__Quỹ dữ trữ bổ sung vốn điều lệ,numeric__Đơn vị: triệu đồng,numeric__Đơn vị: triệu đồng_1
,,,Vốn điều lệ,Thặng dư vốn cổ phần,Cổ phiếu Quỹ,Quỹ đầu tư phát triển,Quỹ dự phòng tài chính,Quỹ dữ trữ bổ sung vốn điều lệ,Lợi nhuận chưa phân phối,Tổng cộng,,,,,,,,
Số dư tại 1/1/2016,Số dư tại 1/1/2016,Số dư tại 1/1/2016,4.845.000,1.957.958,(12),99,342.423,831.979,590.245,8.567.692,4845000.0,1957958.0,-12.0,99.0,342423.0,831979.0,590245.0,8567692.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,-,-,558.788,558.788,,,,,,,558788.0,558788.0
Tăng vốn trong năm (*),Tăng vốn trong năm (*),Tăng vốn trong năm (*),799.425,(799.425),(7),-,-,-,-,(7),799425.0,-799425.0,-7.0,,,,,-7.0
Trích lập các quỹ thuộc vốn chủ sở hữu,Trích lập các quỹ thuộc vốn chủ sở hữu,Trích lập các quỹ thuộc vốn chủ sở hữu,-,-,-,-,46.650,24.553,(71.203),-,,,,,46650.0,24553.0,-71203.0,
"Trích lập quỹ khen thưởng, phúc lợi","Trích lập quỹ khen thưởng, phúc lợi","Trích lập quỹ khen thưởng, phúc lợi",-,-,-,-,-,-,(16.794),(16.794),,,,,,,-16794.0,-16794.0
Cổ tức phải trả cho cổ đông,Cổ tức phải trả cho cổ đông,Cổ tức phải trả cho cổ đông,-,-,-,-,-,-,(411.824),(411.824),,,,,,,-411824.0,-411824.0
Biến động khác,Biến động khác,Biến động khác,-,-,-,-,-,-,(1.141),(1.141),,,,,,,-1141.0,-1141.0
Số dư tại 31/12/2016,Số dư tại 31/12/2016,Số dư tại 31/12/2016,5.644.425,1.158.533,(19),99,389.073,856.532,648.071,8.696.714,5644425.0,1158533.0,-19.0,99.0,389073.0,856532.0,648071.0,8696714.0
