row_label_raw,row_label_full,col_0,Dự phòng cụ thể triệu đồng,Dự phòng chung triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Tổng cộng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,567.255,281.960,849.215,567255.0,281960.0,849215.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,610.098,216.548,826.646,610098.0,216548.0,826646.0
Số hoàn nhập dự phòng trong năm,Số hoàn nhập dự phòng trong năm,Số hoàn nhập dự phòng trong năm,(374.195),(156.730),(530.925),-374195.0,-156730.0,-530925.0
Ảnh hưởng của việc mua bán các khoản cho vay trong năm,Ảnh hưởng của việc mua bán các khoản cho vay trong năm,Ảnh hưởng của việc mua bán các khoản cho vay trong năm,81.351,-,81.351,81351.0,,81351.0
Sử dụng dự phòng để xử lý rủi ro trong năm 2015,Sử dụng dự phòng để xử lý rủi ro trong năm 2015,Sử dụng dự phòng để xử lý rủi ro trong năm 2015,(473.811),-,(473.811),-473811.0,,-473811.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,410.698,341.778,752.476,410698.0,341778.0,752476.0
