row_label_raw,row_label_full,col_0,31/12/2016triệu đồng,%,31/12/2015triệu đồng(Trình bày lại),%_1,numeric__31/12/2016triệu đồng,numeric__%,numeric__31/12/2015triệu đồng(Trình bày lại),numeric__%_1
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,31.850.824,"52,93",25.387.541,"53,14",31850824.0,52.93,25387541.0,53.14
Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,4.575.180,"7,61",4.359.455,"9,12",4575180.0,7.61,4359455.0,9.12
Công ty TNHH và công ty cổ phần,Công ty TNHH và công ty cổ phần,Công ty TNHH và công ty cổ phần,24.347.643,"40,46",18.402.691,"38,52",24347643.0,40.46,18402691.0,38.52
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.824.434,"3,03",1.977.253,"4,14",1824434.0,3.03,1977253.0,4.14
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,1.103.567,"1,83",648.142,"1,36",1103567.0,1.83,648142.0,1.36
Cho vay cá nhân và cho vay khác,Cho vay cá nhân và cho vay khác,Cho vay cá nhân và cho vay khác,28.328.759,"47,07",22.389.490,"46,86",28328759.0,47.07,22389490.0,46.86
,,,60.179.583,"100,00",47.777.031,"100,00",60179583.0,100.0,47777031.0,100.0
